Time,Density-DV01 Monitor: Density-DV01 Monitor (kg/m^3),Density-TS01 Monitor: Density-TS01 Monitor (kg/m^3),Density-TS02 Monitor: Density-TS02 Monitor (kg/m^3),Density-TS03 Monitor: Density-TS03 Monitor (kg/m^3),Density-TS04 Monitor: Density-TS04 Monitor (kg/m^3)
0.005989499999992,1.88691564238142,1.70826714199129,1.58359682431564,1.21570536899738,0.479853212870546
0.005991599999992,1.88848267755781,1.70560959452665,1.58380807547969,1.21389188497983,0.479365798465181
0.005993749999992,1.8874042352368,1.70702067676418,1.58475521223745,1.21260978243925,0.478717879832827
0.005995849999992,1.88669701284389,1.70978335836461,1.58599897550729,1.21152238094343,0.477816040431465
0.005997949999992,1.88402251721933,1.71050252379412,1.58680978310382,1.21064394830917,0.476675457691217
0.006000049999992,1.88146575632918,1.71324028927269,1.58767052647261,1.20989162848178,0.475373959173149
0.006002149999991,1.87986170454615,1.71634090247635,1.58815382111417,1.20766440421851,0.473981016953061
0.006004249999991,1.87857132852476,1.72276723828135,1.58913467115237,1.21384337840221,0.472554567714762
0.006006349999991,1.87878495733628,1.73011649288368,1.58890044728654,1.21753658685102,0.471131682369027
0.006008449999991,1.87904741579031,1.73152230133759,1.58858193905553,1.2165624675062,0.469750236999987
0.006010549999991,1.87807012179155,1.72689324184262,1.58802965539097,1.21505567688089,0.46844714904217
0.006012649999991,1.87650124975283,1.72351342297988,1.59163853884698,1.21388160390152,0.467258178598322
0.006014749999991,1.87542979116046,1.7389274792109,1.59675069564654,1.21230384076698,0.466169146577572
0.006016849999991,1.87505466628287,1.73995002698317,1.59950786421139,1.21089611207255,0.465082137978279
0.006018949999991,1.87539500529746,1.73956669676062,1.60177516151882,1.21125612800859,0.463966765710346
0.006021049999991,1.87571939298305,1.73474252859455,1.60231316502956,1.2118734357904,0.462866941493788
0.006023149999991,1.8748391326553,1.73670644210024,1.60227155894662,1.21149653494103,0.46181165644614
0.006025249999991,1.87335448527548,1.7405507116098,1.60165919030541,1.21079764749383,0.460817867320877
0.006027399999991,1.87171705739091,1.74155050972767,1.60543245251027,1.20913801526911,0.459922146947569
0.006029499999991,1.87045788153238,1.73985409560625,1.6079121763239,1.21072238303574,0.459198581447874
0.006031599999991,1.87015279721544,1.73908358409895,1.6082096755326,1.21452517560895,0.458555994459204
0.006033699999991,1.87063605442506,1.73665343196006,1.60756989828329,1.21852875635838,0.457874614197747
0.006035799999991,1.87140575458715,1.73905505286976,1.60527060739359,1.21843902803113,0.457098953258662
0.006037899999991,1.87157938102421,1.73985997873419,1.60297786425616,1.216761152632,0.456244116773829
0.006039999999991,1.87131106489467,1.74104440840629,1.60048870957436,1.21447248533129,0.455351639754257
0.006042099999991,1.87119307202214,1.74391085887733,1.59987027246766,1.21178104008915,0.454463874200222
0.006044199999991,1.87161036341426,1.74600167304382,1.60027838947422,1.20941574765259,0.453660603090743
0.006046299999991,1.87259562268341,1.74661695426983,1.59935418863211,1.20787586108612,0.453034604238751
0.006048399999991,1.87499967289238,1.74492605581009,1.59622671631979,1.20796547263571,0.452654783926496
0.006050499999991,1.87831393664591,1.74432056973459,1.59161292088158,1.20760773650207,0.452394781357671
0.006052599999991,1.88069872200128,1.74156726935768,1.58693323255326,1.20680325901177,0.451985710103523
0.006054699999991,1.88249138996218,1.74192927725581,1.5818539683222,1.20663889037103,0.451384843782139
0.006056799999991,1.88418402560314,1.74150556286094,1.5776493434545,1.2070559781453,0.450666623789249
0.006058899999991,1.885763064323,1.73994924569056,1.57311984994095,1.2082214281372,0.449922179983196
0.006060999999991,1.88806113548161,1.73681997724149,1.56811124204095,1.20898125864928,0.449266721479882
0.006063149999991,1.88962452989134,1.73999076376801,1.56358827051447,1.20904160773784,0.448840209684086
0.006065249999991,1.88933065616707,1.74584921430529,1.55860007421543,1.2078957011973,0.448534164281773
0.006067349999991,1.88865797485677,1.74541407143292,1.55467486883466,1.20606477920766,0.448054094842286
0.006069449999991,1.8878930416687,1.74295140639647,1.5507456096538,1.20438961343,0.447338373221186
0.006071549999991,1.88684575096316,1.74147858883456,1.54690450271228,1.202698216659,0.446416780364422
0.006073649999991,1.88881952129951,1.7395739889839,1.54397473656514,1.20192814432906,0.445685630772296
0.006075749999991,1.8921222055215,1.74231033858998,1.54058946474562,1.20191857957504,0.444664694383167
0.006077849999991,1.89362427019189,1.74342449278788,1.53756613455843,1.20131893899135,0.447077147955033
0.006079949999991,1.89432787104059,1.74727550247007,1.53423297083825,1.20034877823267,0.446819487397745
0.006082049999991,1.89594241530006,1.75647708645958,1.53032323217984,1.19909352783892,0.446197509117645
0.006084149999991,1.89748646957387,1.75681488971578,1.527592122916,1.19791955484057,0.445545258385298
0.006086249999991,1.89934925295753,1.75994136153454,1.52593820701332,1.19631846640973,0.444874456401
0.006088349999991,1.90039508087544,1.76237334519596,1.52527274643825,1.19467295502004,0.444398728298193
